Sample	Bin	Site	NCBI species	GTDB taxonomy	Completeness	Contamination	Strain heterogeneity	Size (Mb)	N50 (Kb)	# genes	# tRNA	# 16S rRNA	# 23S rRNA	# 5S rRNA	dRep 95% sANI rep (cohort)	dRep 95% sANI rep (cohort plus UHGG species reps)	FastANI to closest UHGG genome	Novel compared to UHGG
bushbuckridge_111	43	Bushbuckridge	Unclassified	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432515	95.95	2.06	20	2.79	31.159	2161	39	0	0	0	FALSE	FALSE	96.9936	FALSE
bushbuckridge_111	45	Bushbuckridge	Prevotella sp.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900556395	97.75	2.52	62.5	3.52	45.62	2946	44	1	0	1	TRUE	FALSE	97.8521	FALSE
bushbuckridge_111	47	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	86.97	2.33	0	2.64	5.114	2302	31	0	0	1	FALSE	FALSE	97.5375	FALSE
bushbuckridge_111	66	Bushbuckridge	Lachnospiraceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	92.44	1.15	0	2.63	14.235	2345	22	0	0	0	TRUE	TRUE	NA	TRUE
bushbuckridge_111	73_sub	Bushbuckridge	Eubacterium sp. CAG:202	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003438075	98.66	1.01	0	2.31	12.874	2143	42	0	0	2	FALSE	FALSE	97.9916	FALSE
bushbuckridge_111	75	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900549705	82.1	3.24	57.14	2.34	5.838	2154	18	0	0	1	TRUE	FALSE	97.1926	FALSE
bushbuckridge_111	bin.17	Bushbuckridge	Lentisphaeria bacterium	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900550905	92.23	3.72	0	4.06	17.098	3244	44	0	0	0	FALSE	FALSE	98.6349	FALSE
bushbuckridge_111	bin.18	Bushbuckridge	uncultured Lachnospiraceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900543445	95.71	0.97	0	2.44	22.443	2204	23	0	0	0	FALSE	FALSE	98.1687	FALSE
bushbuckridge_111	bin.19_sub	Bushbuckridge	Butyrivibrio crossotus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	86.58	0.34	100	1.96	12.129	1809	21	0	0	0	FALSE	FALSE	98.5552	FALSE
bushbuckridge_111	bin.26	Bushbuckridge	Succinatimonas sp. UBA2849	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	99.38	0.29	0	2.34	192.411	1970	47	0	0	0	FALSE	FALSE	98.867	FALSE
bushbuckridge_111	bin.39	Bushbuckridge	Bacteroidales bacterium UBA4621	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900556095	96.51	0.54	0	2.32	42.542	1877	34	0	0	0	TRUE	FALSE	96.8576	FALSE
bushbuckridge_111	maxbin.007	Bushbuckridge	Clostridiaceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	95.67	3.86	7.14	3.33	29.926	2935	37	0	0	0	FALSE	FALSE	98.3366	FALSE
bushbuckridge_112	22	Bushbuckridge	uncultured Prevotellaceae bacterium	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900539625	89.16	0.01	0	2.28	7.571	1671	16	0	0	0	FALSE	FALSE	97.7111	FALSE
bushbuckridge_112	26	Bushbuckridge	Phascolarctobacterium succinatutens CAG:287	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	85.71	1.62	50	1.65	2.621	1614	11	0	0	0	FALSE	FALSE	96.9694	FALSE
bushbuckridge_112	71	Bushbuckridge	Prevotellaceae bacterium	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	78.86	0.37	0	2.17	4.525	1623	23	0	0	0	FALSE	FALSE	97.4813	FALSE
bushbuckridge_112	76	Bushbuckridge	Prevotella sp. Marseille-P4119	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	97.82	0.12	0	2.97	20.393	2215	28	0	0	1	TRUE	FALSE	97.7646	FALSE
bushbuckridge_112	bin.15	Bushbuckridge	uncultured Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525	90.53	0.84	100	1.59	12.76	1523	28	0	0	1	TRUE	FALSE	98.4357	FALSE
bushbuckridge_112	bin.21	Bushbuckridge	Unclassified	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900544195	90.84	0.63	0	2.94	17.224	2200	34	0	0	0	FALSE	FALSE	98.061	FALSE
bushbuckridge_113	17	Bushbuckridge	[Eubacterium] rectale	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	85.23	0.6	50	2.26	3.833	1892	6	0	0	0	FALSE	FALSE	97.5708	FALSE
bushbuckridge_113	19	Bushbuckridge	Bacteroidales bacterium 55_9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900546065	85.75	1.92	14.29	2.18	5.001	1799	16	0	0	1	TRUE	FALSE	98.0109	FALSE
bushbuckridge_113	2	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	76.39	0	0	1.13	3.232	1026	11	0	0	0	FALSE	FALSE	98.089	FALSE
bushbuckridge_113	20_sub	Bushbuckridge	Alistipes putredinis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	87.1	1.89	53.85	1.93	4.597	1731	21	0	1	1	FALSE	FALSE	99.39	FALSE
bushbuckridge_113	23	Bushbuckridge	Bacteroidales bacterium H9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp000437795	97.55	0	0	2.52	41.039	2122	47	0	0	0	FALSE	FALSE	98.1675	FALSE
bushbuckridge_113	29	Bushbuckridge	Catabacter sp. UBA7571	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900550915	84.79	0	0	1.59	73.498	1297	44	1	1	1	FALSE	FALSE	99.2525	FALSE
bushbuckridge_113	34_sub	Bushbuckridge	Christensenellaceae bacterium Phil1	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	86.49	2.82	60	1.93	4.851	1839	18	0	0	0	FALSE	FALSE	98.7522	FALSE
bushbuckridge_113	35	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	79.7	0.14	0	2.57	4.043	2334	17	0	0	2	FALSE	FALSE	97.3918	FALSE
bushbuckridge_113	38	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__	89.45	0.81	0	1.69	6.456	1438	22	1	0	0	TRUE	FALSE	98.3698	FALSE
bushbuckridge_113	76	Bushbuckridge	Ruminococcus sp. CAG:724	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-724;s__	76.91	2.13	50	1.62	3.736	1495	10	0	0	0	FALSE	FALSE	97.7943	FALSE
bushbuckridge_113	bin.10	Bushbuckridge	Clostridiales bacterium UBA7739	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	79.1	1.34	0	1.53	7.931	1415	32	0	0	1	TRUE	FALSE	97.58	FALSE
bushbuckridge_113	bin.28	Bushbuckridge	uncultured Ruminococcus sp.	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805	96.5	0.7	0	1.82	17.956	1564	26	0	0	0	TRUE	FALSE	98.9314	FALSE
bushbuckridge_114	103_sub	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__	78.35	3.23	16.67	1.95	6.895	1495	14	0	0	0	TRUE	FALSE	98.1209	FALSE
bushbuckridge_114	106	Bushbuckridge	Lentisphaeria bacterium	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900550905	81.14	2.36	16.67	3.56	5.429	3052	34	0	0	0	FALSE	FALSE	98.5262	FALSE
bushbuckridge_114	114	Bushbuckridge	Sutterella sp.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	76.36	1.71	10	1.58	2.961	1621	17	0	0	1	FALSE	FALSE	99.2483	FALSE
bushbuckridge_114	115	Bushbuckridge	Clostridia bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	87.16	1.69	0	1.56	3.678	1546	5	0	0	0	FALSE	FALSE	98.8399	FALSE
bushbuckridge_114	126	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	93.26	0.71	0	2.27	6.553	2087	17	0	0	1	TRUE	FALSE	98.307	FALSE
bushbuckridge_114	15	Bushbuckridge	uncultured bacterium	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp900547945	82.31	3.58	12.5	3.31	5.202	2789	39	0	0	0	FALSE	FALSE	98.1045	FALSE
bushbuckridge_114	22_sub	Bushbuckridge	Butyrivibrio crossotus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	75.94	0	0	1.54	3.282	1354	21	0	0	0	FALSE	FALSE	99.1747	FALSE
bushbuckridge_114	29	Bushbuckridge	Sutterella sp. UBA4713	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	97.4	1.25	0	1.7	62.035	1533	45	0	0	0	TRUE	FALSE	99.0315	FALSE
bushbuckridge_114	31	Bushbuckridge	uncultured Desulfovibrio sp.	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900546145	94.85	2.17	0	2.38	14.643	2080	46	0	0	0	TRUE	FALSE	99.7108	FALSE
bushbuckridge_114	40	Bushbuckridge	Mitsuokella multacida DSM 20544	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella sp900552565	93.35	0.86	0	2.15	8.096	2104	32	0	0	0	TRUE	FALSE	98.8302	FALSE
bushbuckridge_114	44	Bushbuckridge	Akkermansia muciniphila	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	97.96	0	0	2.76	114.823	2334	49	0	0	0	TRUE	FALSE	99.3131	FALSE
bushbuckridge_114	54	Bushbuckridge	Unclassified	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__	90.65	1.49	33.33	2.22	10.871	1888	38	0	0	0	TRUE	FALSE	99.0316	FALSE
bushbuckridge_114	56	Bushbuckridge	Bifidobacterium adolescentis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	82.24	3.07	21.43	1.73	3.465	1693	38	0	0	1	FALSE	FALSE	98.925	FALSE
bushbuckridge_114	60	Bushbuckridge	Ruminococcaceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	97.27	0	0	2.3	275.377	2069	41	0	0	1	TRUE	FALSE	98.4976	FALSE
bushbuckridge_114	81_sub	Bushbuckridge	Firmicutes bacterium CAG:238	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__	83.42	1.2	12.5	2.54	5.383	2584	16	0	0	0	FALSE	FALSE	98.0856	FALSE
bushbuckridge_114	83	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805	82.08	1.49	25	1.56	4.005	1430	7	0	0	0	FALSE	FALSE	97.9416	FALSE
bushbuckridge_114	91_sub	Bushbuckridge	Lachnospiraceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900554205	82.89	4.85	11.11	2.63	5.758	2360	18	0	0	0	FALSE	FALSE	97.9465	FALSE
bushbuckridge_114	99	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395	87.08	0	0	1.15	4.586	891	23	0	0	0	FALSE	FALSE	98.3399	FALSE
bushbuckridge_114	bin.13	Bushbuckridge	Bacteroidales bacterium UBA6377	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900541925	94.05	0.71	0	2.37	56.412	1857	40	0	0	0	TRUE	FALSE	98.1521	FALSE
bushbuckridge_114	bin.25	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	91.23	4	0	2.21	18.979	2017	27	0	0	2	TRUE	TRUE	97.8486	FALSE
bushbuckridge_114	bin.26	Bushbuckridge	Dialister sp.	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	97.94	0.63	0	2.19	32.49	1805	51	0	0	0	FALSE	FALSE	96.2563	FALSE
bushbuckridge_114	bin.34	Bushbuckridge	Unclassified	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432515	89.71	3.1	37.5	2.55	50.772	1914	38	0	0	0	FALSE	FALSE	96.9777	FALSE
bushbuckridge_114	bin.36	Bushbuckridge	Unclassified	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000433355	86.38	2.62	83.33	3.25	33.078	2466	39	0	0	0	FALSE	FALSE	98.3844	FALSE
bushbuckridge_114	bin.38	Bushbuckridge	Oscillibacter sp.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900555735	76.32	1.51	0	2.13	18.9	2051	21	0	0	0	FALSE	FALSE	97.0083	FALSE
bushbuckridge_114	bin.40	Bushbuckridge	Treponema succinifaciens DSM 2489	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D succinifaciens	97.2	0	0	2.41	47.897	2194	41	0	0	1	FALSE	FALSE	98.6154	FALSE
bushbuckridge_114	bin.59	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK3B98;s__NK3B98 sp900545815	87.15	0.67	0	2.02	14.384	1910	27	0	0	0	TRUE	FALSE	98.6732	FALSE
bushbuckridge_114	bin.65	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900547975	84.12	0	0	1.6	80.546	1251	39	2	1	1	TRUE	FALSE	98.1597	FALSE
bushbuckridge_114	bin.69	Bushbuckridge	Ruminococcus champanellensis 18P13 = JCM 17042	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis	96.81	0	0	2.15	40.425	1907	37	0	0	1	TRUE	FALSE	98.8268	FALSE
bushbuckridge_114	bin.73	Bushbuckridge	Bacteroides sp. CAG:1060	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432655	85.05	0	0	1.59	21.616	1342	26	0	0	0	FALSE	FALSE	98.1049	FALSE
bushbuckridge_114	bin.75	Bushbuckridge	Unclassified	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003516865	88.7	0.34	0	1.7	8.634	1581	17	0	0	0	TRUE	FALSE	98.8041	FALSE
bushbuckridge_114	maxbin.002	Bushbuckridge	Christensenellaceae bacterium Phil1	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525	97.58	0	0	1.93	187.079	1810	48	0	0	0	TRUE	TRUE	99.4263	FALSE
bushbuckridge_114	maxbin.012	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__UMGS692;s__UMGS692 sp900544545	91.53	0	0	1.66	117.661	1345	47	0	1	0	TRUE	FALSE	99.4177	FALSE
bushbuckridge_115	11	Bushbuckridge	Faecalibacterium prausnitzii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	80.4	8.33	54.55	2.65	2.617	2523	33	0	0	0	FALSE	FALSE	97.1602	FALSE
bushbuckridge_115	25	Bushbuckridge	Succinatimonas sp. UBA2849	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	98.2	4.41	92.31	2.57	115.875	2222	52	0	0	0	FALSE	FALSE	98.79	FALSE
bushbuckridge_115	52	Bushbuckridge	Prevotella sp. UBA641	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299635	97.76	1.06	20	2.5	29.378	2024	41	0	0	0	FALSE	FALSE	98.9242	FALSE
bushbuckridge_115	62	Bushbuckridge	Anaerovibrio lipolyticus LB2005	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165	93.32	2.82	22.22	1.89	7.318	1676	20	0	0	1	FALSE	FALSE	97.575	FALSE
bushbuckridge_115	bin.26	Bushbuckridge	Prevotellaceae bacterium	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885	89.19	0	0	2.43	18.436	1926	39	0	0	2	FALSE	FALSE	98.2756	FALSE
bushbuckridge_116	43_sub	Bushbuckridge	Prevotella sp.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	84.86	1	44.44	2.37	9.546	1915	17	0	0	0	FALSE	FALSE	97.8434	FALSE
bushbuckridge_116	5	Bushbuckridge	Sutterella sp.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	84.27	6.18	23.81	1.84	3.772	1901	32	0	0	0	FALSE	FALSE	99.1756	FALSE
bushbuckridge_116	66	Bushbuckridge	Cyanobacteria/Melainabacteria group	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp002103105	78.92	1.28	33.33	1.52	4.309	1381	19	0	0	0	FALSE	FALSE	98.3831	FALSE
bushbuckridge_116	bin.22	Bushbuckridge	Prevotellaceae bacterium	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885	91.64	0	0	2.45	18.52	1903	42	0	0	1	FALSE	FALSE	98.177	FALSE
bushbuckridge_116	maxbin.008	Bushbuckridge	Succinatimonas sp. UBA2849	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	98.24	0.29	0	2.39	70.537	2089	50	0	0	0	FALSE	FALSE	98.7695	FALSE
bushbuckridge_117	100	Bushbuckridge	[Eubacterium] rectale	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	95.45	0.48	0	2.27	16.512	1980	21	0	0	0	FALSE	FALSE	97.5972	FALSE
bushbuckridge_117	11	Bushbuckridge	Phascolarctobacterium succinatutens CAG:287	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	83.66	0.95	20	1.63	2.955	1701	18	0	0	0	FALSE	FALSE	96.6077	FALSE
bushbuckridge_117	111	Bushbuckridge	Bacteroidales bacterium H9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp000437795	97.04	0	0	2.46	60.893	2033	39	0	0	0	FALSE	FALSE	98.4034	FALSE
bushbuckridge_117	17	Bushbuckridge	Ruminococcaceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	97.27	0	0	2.2	165.074	2060	46	1	0	1	TRUE	FALSE	97.8385	FALSE
bushbuckridge_117	41	Bushbuckridge	unclassified Cyanobacteria	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp002102825	77.49	2.85	20	1.55	3.466	1440	15	0	0	0	FALSE	FALSE	98.9821	FALSE
bushbuckridge_117	49	Bushbuckridge	uncultured Ruminococcus sp.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	97.99	0	0	3	137.052	2835	50	0	0	1	TRUE	FALSE	99.123	FALSE
bushbuckridge_117	63	Bushbuckridge	Parabacteroides distasonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	81	0.32	20	3.29	3.175	2792	20	0	0	0	FALSE	FALSE	99.7795	FALSE
bushbuckridge_117	7	Bushbuckridge	Ruminococcaceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS902;s__UMGS902 sp003343845	78.18	0.48	16.67	1.71	3.261	1586	21	1	0	0	TRUE	FALSE	98.8215	FALSE
bushbuckridge_117	75	Bushbuckridge	Clostridium sp. CAG:62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	96.14	0.22	100	2.47	14.682	2203	22	0	0	0	TRUE	FALSE	98.3615	FALSE
bushbuckridge_117	97	Bushbuckridge	Ruminococcaceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	97.32	0	0	2.07	206.845	1898	53	0	0	1	TRUE	FALSE	98.0987	FALSE
bushbuckridge_117	bin.10	Bushbuckridge	Clostridium sp. CAG:138	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	92.93	1.34	0	1.94	91.819	1681	45	0	1	1	FALSE	FALSE	98.7442	FALSE
bushbuckridge_117	bin.26	Bushbuckridge	Clostridiales bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	97.9	1.17	0	2.93	40.759	2463	46	0	0	4	FALSE	FALSE	99.0762	FALSE
bushbuckridge_117	bin.3	Bushbuckridge	Ruminococcus sp.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	97.15	0.84	0	1.83	20.437	1693	31	0	0	1	FALSE	FALSE	98.2094	FALSE
bushbuckridge_117	bin.36	Bushbuckridge	Clostridium sp. BIOML-A1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	99.33	0.02	100	2.75	120.411	2425	26	0	0	0	TRUE	FALSE	98.863	FALSE
bushbuckridge_117	bin.37	Bushbuckridge	Alistipes putredinis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.52	1.2	33.33	2.17	56.937	1920	39	0	0	0	TRUE	FALSE	99.8188	FALSE
bushbuckridge_117	bin.38_sub	Bushbuckridge	Lachnospiraceae bacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066365	97.83	1.93	50	2.93	35.462	2611	30	0	0	0	FALSE	FALSE	98.3361	FALSE
