SRR1927149	SRR1929408	SRR1929484	SRR1929485	SRR1929563	SRR1929574	SRR1930121	SRR1930122	SRR1930123	SRR1930128	SRR1930132	SRR1930133	SRR1930134	SRR1930136	SRR1930138	SRR1930140	SRR1930141	SRR1930142	SRR1930143	SRR1930144	SRR1930145	SRR1930149	SRR1930176	SRR1930177	SRR1930179	SRR1930187	SRR1930244
Candidatus Nomurabacteria bacterium GW2011_GWA1_35_8	1	1	0	0	1	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium GW2011_GWA1_37_20	0	2	0	1	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Candidatus Nomurabacteria bacterium GW2011_GWA2_35_80	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium GW2011_GWB1_37_5	3	7	0	1	6	3	6	1	9	1	3	0	0	2	2	0	2	1	1	3	0	1	0	0	0	0	3
Candidatus Nomurabacteria bacterium GW2011_GWB1_40_7	0	4	1	3	2	1	0	1	3	2	0	1	1	0	0	0	4	0	0	0	1	2	0	0	0	0	1
Candidatus Nomurabacteria bacterium GW2011_GWB1_47_6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium GW2011_GWC2_35_8	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium GW2011_GWF2_43_8	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_37_25	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_38_19	2	28	1	5	0	1	0	0	1	16	0	3	2	2	0	2	1	3	0	0	6	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_39_10	0	3	0	0	0	0	0	0	1	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_39_9	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_40_20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_41_71	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_41_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_35_13	0	3	1	0	4	8	0	0	0	1	0	1	3	1	0	0	5	0	0	0	1	0	0	1	0	2	0
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_37_45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_42_19	2	6	1	0	1	0	3	3	11	20	2	1	1	1	2	1	7	1	1	0	2	0	0	0	0	0	1
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_33_17	0	2	1	1	1	1	2	5	30	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	64
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_33_24	1	5	0	2	2	0	0	2	2	1	0	0	2	1	1	2	4	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_39_17	1	2	1	1	2	1	2	0	11	0	0	2	0	0	1	0	2	2	0	0	0	1	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_41_12	0	0	0	0	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_41_21	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_42_17	0	4	4	1	1	0	5	0	1	54	0	2	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_42_20	2	8	3	0	2	2	6	1	14	0	2	1	1	2	0	0	7	5	4	0	6	2	1	1	2	1	1
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_43_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_46_18	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_40_10	2	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17	0	5	1	1	0	1	2	0	0	1	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	1
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_44_12	4	9	2	1	0	0	1	2	1	0	0	0	4	0	1	0	3	0	0	0	2	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_37_8	1	3	1	0	0	3	2	6	3	4	0	0	0	1	0	1	5	0	0	0	0	0	0	0	1	0	0
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_46_14	6	62	0	1	1	2	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFOXYA1_FULL_35_17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_36_10	1	2	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_43_14	0	3	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFOXYC2_FULL_36_19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium RIFOXYD1_FULL_36_19	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium UBA4124	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium CG_4_10_14_0_2_um_filter_30_12	13	36	8	5	4	2	1	5	1	5	1	0	2	0	0	0	3	1	0	2	35	53	0	0	1	0	0
Candidatus Nomurabacteria bacterium CG_4_10_14_0_2_um_filter_33_9	4	1	1	1	3	3	5	0	2	0	0	0	3	0	0	0	9	0	0	0	46	0	0	0	0	0	0
Candidatus Nomurabacteria bacterium	235	7	4	1	82	4	124	4	77	5	0	1	177	6	3	79	75	2	6	1	8	1	0	7	1	2	2
Candidatus Magasanikbacteria bacterium GW2011_GWA2_37_8	2	4	1	1	2	1	1	4	33	3	0	3	1	5	0	1	6	0	1	0	2	1	1	1	0	0	1
Candidatus Magasanikbacteria bacterium GW2011_GWA2_41_55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium GW2011_GWA2_42_32	1	1	0	0	0	0	0	1	2	4	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium GW2011_GWA2_56_11	0	0	0	0	3	0	4	0	6	0	0	1	1	3	0	0	1	0	0	0	1	0	0	0	1	1	1
Candidatus Magasanikbacteria bacterium GW2011_GWC2_41_17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8	1	5	0	0	0	1	0	1	6	1	0	1	2	0	1	0	3	1	0	0	1	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_47_8	88	1	0	0	0	1	0	0	2	0	0	0	49	0	0	0	3	0	0	0	0	0	0	0	0	1	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_50_8	0	3	0	0	1	0	3	0	9	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_41_13	1	10	4	0	1	2	6	0	4	0	0	1	0	2	3	0	2	2	2	0	1	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_45_10	0	1	0	0	4	0	6	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_48_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_43_12	0	0	0	0	3	0	4	0	2	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFOXYA1_FULL_40_8	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFOXYA2_FULL_44_8	1	6	3	1	2	2	7	2	6	0	1	2	1	1	0	1	6	0	0	1	0	0	0	0	0	0	2
Candidatus Magasanikbacteria bacterium RIFOXYC12_FULL_33_11	3	4	1	2	2	6	36	1	5	3	0	0	3	4	2	6	13	1	2	1	34	2	0	0	2	3	1
Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_40_16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28	19	34	8	4	1	2	0	2	5	2	2	0	6	4	0	1	1	0	0	0	0	0	1	0	0	0	0
Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9	0	1	0	1	2	0	5	0	3	1	0	0	1	21	0	0	2	0	0	0	0	2	0	0	0	1	0
Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_39_9	0	1	0	0	0	0	3	1	7	1	0	1	4	0	1	2	4	1	0	0	1	0	1	1	0	0	1
Candidatus Magasanikbacteria bacterium CG1_02_32_51	2	1	1	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus Magasanikbacteria bacterium CG1_02_41_34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium CG_4_10_14_0_2_um_filter_33_14	8	12	7	2	6	37	6	2	7	4	0	1	7	1	0	0	12	1	1	2	5	2	1	0	3	67	0
Candidatus Magasanikbacteria bacterium CG_4_10_14_0_2_um_filter_37_12	2	3	1	2	4	2	2	1	2	0	1	0	4	0	3	1	11	5	5	0	2	0	0	1	0	0	2
Candidatus Magasanikbacteria bacterium CG_4_10_14_0_2_um_filter_41_10	5	5	0	1	2	3	31	2	9	2	0	0	2	0	0	0	10	1	3	0	5	0	0	0	0	1	2
Candidatus Magasanikbacteria bacterium CG_4_10_14_0_8_um_filter_32_14	5	0	0	0	1	0	0	1	0	1	0	1	2	0	0	1	5	0	0	0	6	1	0	0	0	0	0
Candidatus Magasanikbacteria bacterium CG_4_9_14_0_2_um_filter_41_10	1	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium CG_4_9_14_0_2_um_filter_42_11	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_38_6	5	3	0	1	1	0	2	0	22	2	0	0	7	0	2	0	4	0	0	0	1	1	1	0	0	1	1
Candidatus Magasanikbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_6	1	2	1	0	2	1	12	0	3	0	0	0	1	1	1	0	2	2	1	1	2	0	0	2	0	0	2
Candidatus Magasanikbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_47_10	1	2	0	2	0	3	4	0	2	2	0	3	0	1	0	0	4	0	1	0	0	1	0	1	0	0	0
Candidatus Magasanikbacteria bacterium	7	171	59	42	1	4	9	4	94	29	3	1	7	3	1	7	106	0	4	0	6	0	0	1	0	1	3
Candidatus Uhrbacteria bacterium GW2011_GWA2_52_8d	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium GW2011_GWF2_41_16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium GW2011_GWF2_44_350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium GW2011_GWF2_46_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_46_23	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11	0	0	0	0	2	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_57_11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25	0	0	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_53_9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_12	0	5	1	0	0	2	1	0	1	0	0	0	3	4	0	0	1	0	0	0	0	0	1	0	0	0	0
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_49_11	0	2	1	1	1	0	2	2	3	0	0	1	3	2	4	1	0	4	7	1	0	1	0	3	0	0	1
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_51_9	2	8	2	0	1	0	5	2	4	0	0	0	3	1	0	0	3	2	1	0	1	0	0	0	2	0	0
Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10	16	17	6	1	3	1	14	0	4	0	0	2	13	0	3	0	3	1	1	0	4	3	1	0	0	3	0
Candidatus Uhrbacteria bacterium CG_4_10_14_0_2_um_filter_41_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium CG_4_9_14_0_8_um_filter_41_16	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	2	3	0	3	1	0	0	0	0	0
Candidatus Uhrbacteria bacterium CG_4_9_14_3_um_filter_41_35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus Uhrbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_48_11	2	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Candidatus Uhrbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_50_16	2	5	2	0	1	0	4	3	2	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Candidatus Uhrbacteria bacterium CG22_combo_CG10-13_8_21_14_all_47_17	1	4	1	2	3	4	1	0	7	3	1	2	2	0	0	0	3	0	1	1	8	7	0	0	0	1	2
Candidatus Uhrbacteria bacterium	40	161	46	9	46	7	55	1	113	2	2	5	6	40	2	1	72	56	8	1	6	6	50	7	1	3	3
Candidatus Yanofskybacteria bacterium GW2011_GWA1_41_6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium GW2011_GWC2_41_9	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium GW2011_GWD1_39_16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_27	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_43_42	1	2	0	0	1	0	4	1	1	0	1	0	1	2	0	0	4	1	1	0	2	0	0	2	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_22	1	0	0	0	0	2	0	3	9	2	0	7	0	0	0	1	1	0	1	0	6	1	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_48_25b	0	1	1	0	0	0	5	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_11	0	3	2	2	45	3	89	0	6	6	0	1	3	2	3	0	3	2	2	1	1	0	0	0	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_15c	0	0	0	0	3	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_22	1	13	5	1	0	0	4	1	6	0	2	1	0	1	0	0	0	2	1	0	3	1	0	0	0	1	2
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_46_19	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	2	0	0	0	0	0	0	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_50_12	1	9	4	2	0	2	8	0	3	0	0	0	1	0	0	0	1	1	0	2	3	0	0	0	1	3	4
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_41_9	0	9	3	0	2	1	2	1	9	0	0	0	2	0	0	1	5	0	0	2	2	2	0	0	0	0	3
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_45_19b	1	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_34	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_44_22	0	49	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_17	1	2	0	0	0	1	5	0	2	0	1	0	0	1	0	2	0	0	1	0	3	2	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_43_10b	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_47_9b	0	1	0	0	1	0	14	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0
Candidatus Yanofskybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_16	3	3	2	1	3	4	4	1	7	1	0	2	0	21	1	1	3	1	0	0	3	0	0	1	0	0	0
Candidatus Yanofskybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_46_23	1	3	0	1	0	4	0	0	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium	0	0	0	0	1	3	1	0	35	0	0	1	0	0	0	0	4	0	0	0	3	0	0	0	0	0	4
Candidatus Kaiserbacteria bacterium GW2011_GWA2_49_19	11	2	1	0	0	0	1	1	2	1	0	0	8	0	0	0	0	1	0	1	5	0	0	1	0	3	0
Candidatus Kaiserbacteria bacterium GW2011_GWA2_52_12	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium GW2011_GWA2_58_9	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium GW2011_GWC2_52_8b	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_48_10	3	3	1	0	2	1	10	10	5	6	5	2	3	0	0	7	3	1	0	1	5	1	0	7	0	0	4
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_53_29	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_53_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_54_36	0	5	0	1	0	1	4	0	4	0	2	0	0	0	0	5	2	0	0	1	0	9	0	0	1	0	1
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_54_36b	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	4	83	0	0	0	0	1	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_55_17	0	0	0	0	1	1	6	0	4	0	0	1	2	1	0	0	4	2	1	0	0	1	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_49_11	0	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9	2	13	6	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11b	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_55_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_56_30	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_53_13	1	0	1	1	2	0	6	0	6	0	0	0	1	0	1	0	3	0	1	1	1	1	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_55_13	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_56_13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_54_20	0	1	0	0	1	1	1	1	5	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	1
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_59_34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_45_11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_51_13	0	1	1	1	0	0	0	1	4	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_54_13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_55_12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_59_19	0	0	0	1	1	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_50_28	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_53_8	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFOXYB1_FULL_46_14	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFOXYD1_FULL_42_15	3	4	3	3	1	7	2	0	0	2	1	2	1	0	2	0	5	1	1	0	0	0	0	0	0	0	1
Candidatus Kaiserbacteria bacterium RIFOXYD1_FULL_47_14	0	6	3	0	0	1	43	2	69	4	0	0	2	0	0	0	10	1	0	1	2	0	1	0	0	0	1
